sentence_id,token,tag
544,Nobody,O
544,expected,O
544,Imane,B-PER
544,to,O
544,handle,O
544,the,O
544,crisis,O
544,so,O
544,well,O
544,.,O
545,Can,O
545,you,O
545,schedule,O
545,a,O
545,meeting,O
545,with,O
545,Thabo,B-PER
545,next,O
545,week,O
545,?,O
546,أم,B-PER
546,",",O
546,the,O
546,new,O
546,project,O
546,manager,O
546,",",O
546,presented,O
546,the,O
546,budget,O
546,.,O
547,At,O
547,the,O
547,annual,O
547,summit,O
547,in,O
547,Kuala,O
547,Lumpur,O
547,",",O
547,Kabo,B-PER
547,gave,O
547,a,O
547,keynote,O
547,speech,O
547,.,O
548,Both,O
548,ابو,B-PER
548,and,O
548,محمد,B-PER
548,have,O
548,extensive,O
548,experience,O
548,in,O
548,logistics,O
548,.,O
549,Precious,B-PER
549,and,O
549,his,O
549,colleague,O
549,Grace,B-PER
549,handled,O
549,the,O
549,presentation,O
549,together,O
549,.,O
550,After,O
550,the,O
550,interview,O
550,",",O
550,we,O
550,offered,O
550,Misgana,B-PER
550,the,O
550,position,O
550,.,O
551,Have,O
551,you,O
551,met,O
551,Joao,B-PER
551,from,O
551,the,O
551,accounting,O
551,department,O
551,?,O
552,Isn,O
552,',O
552,t,O
552,Yacin,B-PER
552,presenting,O
552,at,O
552,the,O
552,conference,O
552,?,O
553,I,O
553,met,O
553,Lina,B-PER
553,and,O
553,Hamza,B-PER
553,at,O
553,the,O
553,workshop,O
553,in,O
553,Jakarta,O
553,.,O
554,Nobody,O
554,expected,O
554,Ali,B-PER
554,to,O
554,handle,O
554,the,O
554,crisis,O
554,so,O
554,well,O
554,.,O
555,The,O
555,consultant,O
555,who,O
555,was,O
555,hired,O
555,byCatarina,O
555,recommended,O
555,a,O
555,new,O
555,tool,O
555,.,O
556,The,O
556,consultant,O
556,who,O
556,was,O
556,hired,O
556,byZandile,O
556,recommended,O
556,a,O
556,new,O
556,tool,O
556,.,O
557,The,O
557,person,O
557,you,O
557,spoke,O
557,to,O
557,earlier,O
557,",",O
557,Houmed,B-PER
557,",",O
557,will,O
557,send,O
557,the,O
557,report,O
557,.,O
558,احمد,B-PER
558,said,O
558,that,O
558,ود,B-PER
558,might,O
558,be,O
558,late,O
558,due,O
558,to,O
558,traffic,O
558,.,O
559,The,O
559,report,O
559,",",O
559,as,O
559,mentioned,O
559,by,O
559,Nshimirimana,B-PER
559,(,O
559,our,O
559,new,O
559,data,O
559,analyst,O
559,),O
559,",",O
559,needs,O
559,a,O
559,revision,O
559,.,O
560,Can,O
560,you,O
560,schedule,O
560,a,O
560,meeting,O
560,with,O
560,Domingas,B-PER
560,next,O
560,week,O
560,?,O
561,Do,O
561,you,O
561,remember,O
561,when,O
561,Oum,B-PER
561,joined,O
561,the,O
561,company,O
561,?,O
562,Can,O
562,you,O
562,schedule,O
562,a,O
562,meeting,O
562,with,O
562,Abdo,B-PER
562,next,O
562,week,O
562,?,O
563,I,O
563,met,O
563,Mireille,B-PER
563,and,O
563,Eric,B-PER
563,at,O
563,the,O
563,workshop,O
563,in,O
563,Jakarta,O
563,.,O
564,Isn,O
564,',O
564,t,O
564,Fatima,B-PER
564,presenting,O
564,at,O
564,the,O
564,conference,O
564,?,O
565,Isn,O
565,',O
565,t,O
565,Filipa,B-PER
565,presenting,O
565,at,O
565,the,O
565,conference,O
565,?,O
566,Can,O
566,you,O
566,schedule,O
566,a,O
566,meeting,O
566,with,O
566,Esther,B-PER
566,next,O
566,week,O
566,?,O
567,I,O
567,met,O
567,Margarida,B-PER
567,and,O
567,Filipa,B-PER
567,at,O
567,the,O
567,workshop,O
567,in,O
567,Jakarta,O
567,.,O
568,It,O
568,was,O
568,Abigail,B-PER
568,who,O
568,finalized,O
568,the,O
568,agreement,O
568,.,O
569,I,O
569,met,O
569,Eman,B-PER
569,and,O
569,Ahmed,B-PER
569,at,O
569,the,O
569,workshop,O
569,in,O
569,Jakarta,O
569,.,O
570,What,O
570,did,O
570,أم,B-PER
570,say,O
570,about,O
570,the,O
570,proposal,O
570,yesterday,O
570,?,O
571,Sipho,B-PER
571,introduced,O
571,Thabiso,B-PER
571,as,O
571,the,O
571,lead,O
571,consultant,O
571,on,O
571,the,O
571,project,O
571,.,O
572,The,O
572,person,O
572,you,O
572,spoke,O
572,to,O
572,earlier,O
572,",",O
572,Hakizimana,B-PER
572,",",O
572,will,O
572,send,O
572,the,O
572,report,O
572,.,O
573,Have,O
573,you,O
573,met,O
573,Junior,B-PER
573,from,O
573,the,O
573,accounting,O
573,department,O
573,?,O
574,Joao,B-PER
574,and,O
574,his,O
574,colleague,O
574,Paulo,B-PER
574,handled,O
574,the,O
574,presentation,O
574,together,O
574,.,O
575,Although,O
575,Aisha,B-PER
575,was,O
575,nervous,O
575,",",O
575,she,O
575,performed,O
575,well,O
575,.,O
576,The,O
576,report,O
576,",",O
576,as,O
576,mentioned,O
576,by,O
576,Bezawit,B-PER
576,(,O
576,our,O
576,new,O
576,data,O
576,analyst,O
576,),O
576,",",O
576,needs,O
576,a,O
576,revision,O
576,.,O
577,My,O
577,name,O
577,is,O
577,ام,B-PER
577,.,O
578,Both,O
578,Mpho,B-PER
578,and,O
578,Katlego,B-PER
578,have,O
578,extensive,O
578,experience,O
578,in,O
578,logistics,O
578,.,O
579,Isn,O
579,',O
579,t,O
579,سحر,B-PER
579,presenting,O
579,at,O
579,the,O
579,conference,O
579,?,O
580,Both,O
580,Nduwimana,B-PER
580,and,O
580,Kwizera,B-PER
580,have,O
580,extensive,O
580,experience,O
580,in,O
580,logistics,O
580,.,O
581,Houmed,B-PER
581,said,O
581,that,O
581,Nasteho,B-PER
581,might,O
581,be,O
581,late,O
581,due,O
581,to,O
581,traffic,O
581,.,O
582,The,O
582,final,O
582,report,O
582,was,O
582,prepared,O
582,by,O
582,Christelle,B-PER
582,.,O
583,ميمي,B-PER
583,said,O
583,that,O
583,Meme,B-PER
583,might,O
583,be,O
583,late,O
583,due,O
583,to,O
583,traffic,O
583,.,O
584,Nobody,O
584,expected,O
584,Imane,B-PER
584,to,O
584,handle,O
584,the,O
584,crisis,O
584,so,O
584,well,O
584,.,O
585,The,O
585,consultant,O
585,who,O
585,was,O
585,hired,O
585,byAmal,O
585,recommended,O
585,a,O
585,new,O
585,tool,O
585,.,O
586,Eshetu,B-PER
586,and,O
586,his,O
586,colleague,O
586,Fantaye,B-PER
586,handled,O
586,the,O
586,presentation,O
586,together,O
586,.,O
587,The,O
587,final,O
587,report,O
587,was,O
587,prepared,O
587,by,O
587,Sara,B-PER
587,.,O
588,At,O
588,the,O
588,annual,O
588,summit,O
588,in,O
588,Kuala,O
588,Lumpur,O
588,",",O
588,Deka,B-PER
588,gave,O
588,a,O
588,keynote,O
588,speech,O
588,.,O
589,Margarida,B-PER
589,",",O
589,the,O
589,new,O
589,project,O
589,manager,O
589,",",O
589,presented,O
589,the,O
589,budget,O
589,.,O
590,My,O
590,name,O
590,is,O
590,Ali,B-PER
590,.,O
591,Have,O
591,you,O
591,met,O
591,Precious,B-PER
591,from,O
591,the,O
591,accounting,O
591,department,O
591,?,O
592,Although,O
592,ابراهيم,B-PER
592,was,O
592,nervous,O
592,",",O
592,she,O
592,performed,O
592,well,O
592,.,O
593,The,O
593,report,O
593,",",O
593,as,O
593,mentioned,O
593,by,O
593,Frieda,B-PER
593,(,O
593,our,O
593,new,O
593,data,O
593,analyst,O
593,),O
593,",",O
593,needs,O
593,a,O
593,revision,O
593,.,O
594,I,O
594,met,O
594,Youssef,B-PER
594,and,O
594,Said,B-PER
594,at,O
594,the,O
594,workshop,O
594,in,O
594,Jakarta,O
594,.,O
595,Both,O
595,Fatma,B-PER
595,and,O
595,Nour,B-PER
595,have,O
595,extensive,O
595,experience,O
595,in,O
595,logistics,O
595,.,O
596,The,O
596,woman,O
596,seen,O
596,talking,O
596,to,O
596,Kabo,B-PER
596,was,O
596,the,O
596,CEO,O
596,.,O
597,Have,O
597,you,O
597,met,O
597,Belyse,B-PER
597,from,O
597,the,O
597,accounting,O
597,department,O
597,?,O
598,Both,O
598,António,B-PER
598,and,O
598,Albertina,B-PER
598,have,O
598,extensive,O
598,experience,O
598,in,O
598,logistics,O
598,.,O
599,Although,O
599,Malak,B-PER
599,was,O
599,nervous,O
599,",",O
599,she,O
599,performed,O
599,well,O
599,.,O
600,Penny,B-PER
600,and,O
600,his,O
600,colleague,O
600,Hileni,B-PER
600,handled,O
600,the,O
600,presentation,O
600,together,O
600,.,O
601,The,O
601,consultant,O
601,who,O
601,was,O
601,hired,O
601,byLaure,O
601,recommended,O
601,a,O
601,new,O
601,tool,O
601,.,O
602,The,O
602,report,O
602,",",O
602,as,O
602,mentioned,O
602,by,O
602,Yacin,B-PER
602,(,O
602,our,O
602,new,O
602,data,O
602,analyst,O
602,),O
602,",",O
602,needs,O
602,a,O
602,revision,O
602,.,O
603,Although,O
603,Karabo,B-PER
603,was,O
603,nervous,O
603,",",O
603,she,O
603,performed,O
603,well,O
603,.,O
604,Have,O
604,you,O
604,met,O
604,Prince,B-PER
604,from,O
604,the,O
604,accounting,O
604,department,O
604,?,O
605,Both,O
605,Mohamed,B-PER
605,and,O
605,Sara,B-PER
605,have,O
605,extensive,O
605,experience,O
605,in,O
605,logistics,O
605,.,O
606,The,O
606,final,O
606,report,O
606,was,O
606,prepared,O
606,by,O
606,Joyce,B-PER
606,.,O
607,Isn,O
607,',O
607,t,O
607,Saredo,B-PER
607,presenting,O
607,at,O
607,the,O
607,conference,O
607,?,O
608,Both,O
608,Mpho,B-PER
608,and,O
608,Tshepo,B-PER
608,have,O
608,extensive,O
608,experience,O
608,in,O
608,logistics,O
608,.,O
609,Both,O
609,Salamata,B-PER
609,and,O
609,Zalissa,B-PER
609,have,O
609,extensive,O
609,experience,O
609,in,O
609,logistics,O
609,.,O
610,During,O
610,yesterday,O
610,',O
610,s,O
610,meeting,O
610,",",O
610,John,B-PER
610,brought,O
610,up,O
610,an,O
610,interesting,O
610,point,O
610,.,O
611,Can,O
611,you,O
611,schedule,O
611,a,O
611,meeting,O
611,with,O
611,Om,B-PER
611,next,O
611,week,O
611,?,O
612,While,O
612,the,O
612,proposal,O
612,was,O
612,being,O
612,finalized,O
612,by,O
612,the,O
612,marketing,O
612,team,O
612,",",O
612,Amel,B-PER
612,",",O
612,who,O
612,had,O
612,just,O
612,returned,O
612,from,O
612,Singapore,O
612,",",O
612,raised,O
612,an,O
612,objection,O
612,.,O
613,Do,O
613,you,O
613,remember,O
613,when,O
613,Paulo,B-PER
613,joined,O
613,the,O
613,company,O
613,?,O
614,عبدو,B-PER
614,",",O
614,the,O
614,regional,O
614,director,O
614,",",O
614,approved,O
614,the,O
614,budget,O
614,.,O
615,The,O
615,final,O
615,report,O
615,was,O
615,prepared,O
615,by,O
615,Kwame,B-PER
615,.,O
616,Although,O
616,Katlego,B-PER
616,was,O
616,nervous,O
616,",",O
616,she,O
616,performed,O
616,well,O
616,.,O
617,During,O
617,yesterday,O
617,',O
617,s,O
617,meeting,O
617,",",O
617,Anabela,B-PER
617,brought,O
617,up,O
617,an,O
617,interesting,O
617,point,O
617,.,O
618,Isn,O
618,',O
618,t,O
618,Fatima,B-PER
618,presenting,O
618,at,O
618,the,O
618,conference,O
618,?,O
619,Isn,O
619,',O
619,t,O
619,ام,B-PER
619,presenting,O
619,at,O
619,the,O
619,conference,O
619,?,O
620,While,O
620,the,O
620,proposal,O
620,was,O
620,being,O
620,finalized,O
620,by,O
620,the,O
620,marketing,O
620,team,O
620,",",O
620,Marwa,B-PER
620,",",O
620,who,O
620,had,O
620,just,O
620,returned,O
620,from,O
620,Singapore,O
620,",",O
620,raised,O
620,an,O
620,objection,O
620,.,O
621,Malak,B-PER
621,introduced,O
621,Imane,B-PER
621,as,O
621,the,O
621,lead,O
621,consultant,O
621,on,O
621,the,O
621,project,O
621,.,O
622,Although,O
622,Paulo,B-PER
622,was,O
622,nervous,O
622,",",O
622,she,O
622,performed,O
622,well,O
622,.,O
623,It,O
623,was,O
623,Amal,B-PER
623,who,O
623,finalized,O
623,the,O
623,agreement,O
623,.,O
624,Although,O
624,Margarida,B-PER
624,was,O
624,nervous,O
624,",",O
624,she,O
624,performed,O
624,well,O
624,.,O
625,During,O
625,yesterday,O
625,',O
625,s,O
625,meeting,O
625,",",O
625,Ahmed,B-PER
625,brought,O
625,up,O
625,an,O
625,interesting,O
625,point,O
625,.,O
626,The,O
626,consultant,O
626,who,O
626,was,O
626,hired,O
626,byFrieda,O
626,recommended,O
626,a,O
626,new,O
626,tool,O
626,.,O
627,After,O
627,the,O
627,interview,O
627,",",O
627,we,O
627,offered,O
627,Kagiso,B-PER
627,the,O
627,position,O
627,.,O
628,The,O
628,consultant,O
628,who,O
628,was,O
628,hired,O
628,byWoinshet,O
628,recommended,O
628,a,O
628,new,O
628,tool,O
628,.,O
629,The,O
629,person,O
629,you,O
629,spoke,O
629,to,O
629,earlier,O
629,",",O
629,Sara,B-PER
629,",",O
629,will,O
629,send,O
629,the,O
629,report,O
629,.,O
630,Do,O
630,you,O
630,remember,O
630,when,O
630,João,B-PER
630,joined,O
630,the,O
630,company,O
630,?,O
631,The,O
631,final,O
631,report,O
631,was,O
631,prepared,O
631,by,O
631,Nasteho,B-PER
631,.,O
632,While,O
632,the,O
632,proposal,O
632,was,O
632,being,O
632,finalized,O
632,by,O
632,the,O
632,marketing,O
632,team,O
632,",",O
632,ميمي,B-PER
632,",",O
632,who,O
632,had,O
632,just,O
632,returned,O
632,from,O
632,Singapore,O
632,",",O
632,raised,O
632,an,O
632,objection,O
632,.,O
633,Nobody,O
633,expected,O
633,Rasmata,B-PER
633,to,O
633,handle,O
633,the,O
633,crisis,O
633,so,O
633,well,O
633,.,O
634,The,O
634,person,O
634,you,O
634,spoke,O
634,to,O
634,earlier,O
634,",",O
634,Amira,B-PER
634,",",O
634,will,O
634,send,O
634,the,O
634,report,O
634,.,O
635,Everyone,O
635,was,O
635,waiting,O
635,for,O
635,Johannes,B-PER
635,to,O
635,arrive,O
635,.,O
636,The,O
636,final,O
636,report,O
636,was,O
636,prepared,O
636,by,O
636,فاطمة,B-PER
636,.,O
637,Do,O
637,you,O
637,remember,O
637,when,O
637,Mugisha,B-PER
637,joined,O
637,the,O
637,company,O
637,?,O
638,Nobody,O
638,expected,O
638,Alain,B-PER
638,to,O
638,handle,O
638,the,O
638,crisis,O
638,so,O
638,well,O
638,.,O
639,Christelle,B-PER
639,introduced,O
639,Mireille,B-PER
639,as,O
639,the,O
639,lead,O
639,consultant,O
639,on,O
639,the,O
639,project,O
639,.,O
640,Muhammad,B-PER
640,",",O
640,the,O
640,new,O
640,project,O
640,manager,O
640,",",O
640,presented,O
640,the,O
640,budget,O
640,.,O
641,Paulus,B-PER
641,",",O
641,the,O
641,new,O
641,project,O
641,manager,O
641,",",O
641,presented,O
641,the,O
641,budget,O
641,.,O
642,During,O
642,yesterday,O
642,',O
642,s,O
642,meeting,O
642,",",O
642,Sunday,B-PER
642,brought,O
642,up,O
642,an,O
642,interesting,O
642,point,O
642,.,O
643,The,O
643,woman,O
643,seen,O
643,talking,O
643,to,O
643,João,B-PER
643,was,O
643,the,O
643,CEO,O
643,.,O
644,The,O
644,person,O
644,you,O
644,spoke,O
644,to,O
644,earlier,O
644,",",O
644,Abubakar,B-PER
644,",",O
644,will,O
644,send,O
644,the,O
644,report,O
644,.,O
645,What,O
645,did,O
645,وردة,B-PER
645,say,O
645,about,O
645,the,O
645,proposal,O
645,yesterday,O
645,?,O
646,Both,O
646,Helder,B-PER
646,and,O
646,Domingas,B-PER
646,have,O
646,extensive,O
646,experience,O
646,in,O
646,logistics,O
646,.,O
647,Sanata,B-PER
647,introduced,O
647,Sayouba,B-PER
647,as,O
647,the,O
647,lead,O
647,consultant,O
647,on,O
647,the,O
647,project,O
647,.,O
648,Do,O
648,you,O
648,remember,O
648,when,O
648,Kagiso,B-PER
648,joined,O
648,the,O
648,company,O
648,?,O
649,The,O
649,report,O
649,",",O
649,as,O
649,mentioned,O
649,by,O
649,Karabo,B-PER
649,(,O
649,our,O
649,new,O
649,data,O
649,analyst,O
649,),O
649,",",O
649,needs,O
649,a,O
649,revision,O
649,.,O
650,The,O
650,woman,O
650,seen,O
650,talking,O
650,to,O
650,Jean,B-PER
650,Marie,I-PER
650,was,O
650,the,O
650,CEO,O
650,.,O
651,Jean,B-PER
651,Claude,I-PER
651,introduced,O
651,Uwimana,B-PER
651,as,O
651,the,O
651,lead,O
651,consultant,O
651,on,O
651,the,O
651,project,O
651,.,O
652,I,O
652,met,O
652,Ahmed,B-PER
652,and,O
652,Karim,B-PER
652,at,O
652,the,O
652,workshop,O
652,in,O
652,Jakarta,O
652,.,O
653,The,O
653,person,O
653,you,O
653,spoke,O
653,to,O
653,earlier,O
653,",",O
653,Mercy,B-PER
653,",",O
653,will,O
653,send,O
653,the,O
653,report,O
653,.,O
654,The,O
654,report,O
654,",",O
654,as,O
654,mentioned,O
654,by,O
654,بت,B-PER
654,(,O
654,our,O
654,new,O
654,data,O
654,analyst,O
654,),O
654,",",O
654,needs,O
654,a,O
654,revision,O
654,.,O
655,The,O
655,woman,O
655,seen,O
655,talking,O
655,to,O
655,Francis,B-PER
655,was,O
655,the,O
655,CEO,O
655,.,O
656,Mahamoud,B-PER
656,introduced,O
656,Saredo,B-PER
656,as,O
656,the,O
656,lead,O
656,consultant,O
656,on,O
656,the,O
656,project,O
656,.,O
657,I,O
657,met,O
657,Alassane,B-PER
657,and,O
657,Salimata,B-PER
657,at,O
657,the,O
657,workshop,O
657,in,O
657,Jakarta,O
657,.,O
658,Have,O
658,you,O
658,met,O
658,Sandrine,B-PER
658,from,O
658,the,O
658,accounting,O
658,department,O
658,?,O
659,Isn,O
659,',O
659,t,O
659,Sanata,B-PER
659,presenting,O
659,at,O
659,the,O
659,conference,O
659,?,O
660,After,O
660,the,O
660,interview,O
660,",",O
660,we,O
660,offered,O
660,Hileni,B-PER
660,the,O
660,position,O
660,.,O
661,The,O
661,consultant,O
661,who,O
661,was,O
661,hired,O
661,byAbena,O
661,recommended,O
661,a,O
661,new,O
661,tool,O
661,.,O
662,The,O
662,person,O
662,you,O
662,spoke,O
662,to,O
662,earlier,O
662,",",O
662,Pedro,B-PER
662,",",O
662,will,O
662,send,O
662,the,O
662,report,O
662,.,O
663,This,O
663,is,O
663,زهرة,B-PER
663,",",O
663,our,O
663,new,O
663,team,O
663,member,O
663,.,O
664,Do,O
664,you,O
664,remember,O
664,when,O
664,Hamza,B-PER
664,joined,O
664,the,O
664,company,O
664,?,O
665,Although,O
665,Ndayishimiye,B-PER
665,was,O
665,nervous,O
665,",",O
665,she,O
665,performed,O
665,well,O
665,.,O
666,The,O
666,consultant,O
666,who,O
666,was,O
666,hired,O
666,byFrancis,O
666,recommended,O
666,a,O
666,new,O
666,tool,O
666,.,O
667,I,O
667,met,O
667,Nahimana,B-PER
667,and,O
667,Kwizera,B-PER
667,at,O
667,the,O
667,workshop,O
667,in,O
667,Jakarta,O
667,.,O
668,During,O
668,yesterday,O
668,',O
668,s,O
668,meeting,O
668,",",O
668,Prince,B-PER
668,brought,O
668,up,O
668,an,O
668,interesting,O
668,point,O
668,.,O
669,The,O
669,consultant,O
669,who,O
669,was,O
669,hired,O
669,byانا,O
669,recommended,O
669,a,O
669,new,O
669,tool,O
669,.,O
670,The,O
670,person,O
670,you,O
670,spoke,O
670,to,O
670,earlier,O
670,",",O
670,Belyse,B-PER
670,",",O
670,will,O
670,send,O
670,the,O
670,report,O
670,.,O
671,Nobody,O
671,expected,O
671,عمر,B-PER
671,to,O
671,handle,O
671,the,O
671,crisis,O
671,so,O
671,well,O
671,.,O
672,احمد,B-PER
672,introduced,O
672,ام,B-PER
672,as,O
672,the,O
672,lead,O
672,consultant,O
672,on,O
672,the,O
672,project,O
672,.,O
673,Woinshet,B-PER
673,said,O
673,that,O
673,አላህ,B-PER
673,might,O
673,be,O
673,late,O
673,due,O
673,to,O
673,traffic,O
673,.,O
674,The,O
674,report,O
674,",",O
674,as,O
674,mentioned,O
674,by,O
674,Sara,B-PER
674,(,O
674,our,O
674,new,O
674,data,O
674,analyst,O
674,),O
674,",",O
674,needs,O
674,a,O
674,revision,O
674,.,O
675,My,O
675,name,O
675,is,O
675,Bigirimana,B-PER
675,.,O
676,Isn,O
676,',O
676,t,O
676,Nour,B-PER
676,presenting,O
676,at,O
676,the,O
676,conference,O
676,?,O
677,After,O
677,the,O
677,interview,O
677,",",O
677,we,O
677,offered,O
677,Rose,B-PER
677,the,O
677,position,O
677,.,O
678,This,O
678,is,O
678,Frans,B-PER
678,",",O
678,our,O
678,new,O
678,team,O
678,member,O
678,.,O
679,Amina,B-PER
679,said,O
679,that,O
679,Hamza,B-PER
679,might,O
679,be,O
679,late,O
679,due,O
679,to,O
679,traffic,O
679,.,O
680,Selma,B-PER
680,",",O
680,the,O
680,regional,O
680,director,O
680,",",O
680,approved,O
680,the,O
680,budget,O
680,.,O
681,محمد,B-PER
681,introduced,O
681,ود,B-PER
681,as,O
681,the,O
681,lead,O
681,consultant,O
681,on,O
681,the,O
681,project,O
681,.,O
682,Do,O
682,you,O
682,remember,O
682,when,O
682,Djama,B-PER
682,joined,O
682,the,O
682,company,O
682,?,O
683,My,O
683,name,O
683,is,O
683,نور,B-PER
683,.,O
684,The,O
684,consultant,O
684,who,O
684,was,O
684,hired,O
684,byمحمد,O
684,recommended,O
684,a,O
684,new,O
684,tool,O
684,.,O
685,Selma,B-PER
685,said,O
685,that,O
685,Petrus,B-PER
685,might,O
685,be,O
685,late,O
685,due,O
685,to,O
685,traffic,O
685,.,O
686,What,O
686,did,O
686,Aina,B-PER
686,say,O
686,about,O
686,the,O
686,proposal,O
686,yesterday,O
686,?,O
687,Everyone,O
687,was,O
687,waiting,O
687,for,O
687,Catarina,B-PER
687,to,O
687,arrive,O
687,.,O
688,After,O
688,the,O
688,interview,O
688,",",O
688,we,O
688,offered,O
688,Muhammad,B-PER
688,the,O
688,position,O
688,.,O
689,Hassan,B-PER
689,and,O
689,his,O
689,colleague,O
689,Amina,B-PER
689,handled,O
689,the,O
689,presentation,O
689,together,O
689,.,O
690,Although,O
690,Oumarou,B-PER
690,was,O
690,nervous,O
690,",",O
690,she,O
690,performed,O
690,well,O
690,.,O
691,Paulus,B-PER
691,said,O
691,that,O
691,Frieda,B-PER
691,might,O
691,be,O
691,late,O
691,due,O
691,to,O
691,traffic,O
691,.,O
692,During,O
692,yesterday,O
692,',O
692,s,O
692,meeting,O
692,",",O
692,Albertina,B-PER
692,brought,O
692,up,O
692,an,O
692,interesting,O
692,point,O
692,.,O
693,The,O
693,consultant,O
693,who,O
693,was,O
693,hired,O
693,byPierre,O
693,recommended,O
693,a,O
693,new,O
693,tool,O
693,.,O
694,My,O
694,name,O
694,is,O
694,اميرة,B-PER
694,.,O
695,While,O
695,the,O
695,proposal,O
695,was,O
695,being,O
695,finalized,O
695,by,O
695,the,O
695,marketing,O
695,team,O
695,",",O
695,Tiago,B-PER
695,",",O
695,who,O
695,had,O
695,just,O
695,returned,O
695,from,O
695,Singapore,O
695,",",O
695,raised,O
695,an,O
695,objection,O
695,.,O
696,The,O
696,final,O
696,report,O
696,was,O
696,prepared,O
696,by,O
696,ابراهيم,B-PER
696,.,O
697,The,O
697,report,O
697,",",O
697,as,O
697,mentioned,O
697,by,O
697,Ayoub,B-PER
697,(,O
697,our,O
697,new,O
697,data,O
697,analyst,O
697,),O
697,",",O
697,needs,O
697,a,O
697,revision,O
697,.,O
698,The,O
698,final,O
698,report,O
698,was,O
698,prepared,O
698,by,O
698,Sawadogo,B-PER
698,.,O
699,Tesfaye,B-PER
699,",",O
699,the,O
699,regional,O
699,director,O
699,",",O
699,approved,O
699,the,O
699,budget,O
699,.,O
700,The,O
700,woman,O
700,seen,O
700,talking,O
700,to,O
700,Tiago,B-PER
700,was,O
700,the,O
700,CEO,O
700,.,O
701,Do,O
701,you,O
701,remember,O
701,when,O
701,Selma,B-PER
701,joined,O
701,the,O
701,company,O
701,?,O
702,After,O
702,the,O
702,interview,O
702,",",O
702,we,O
702,offered,O
702,عبدو,B-PER
702,the,O
702,position,O
702,.,O
703,The,O
703,woman,O
703,seen,O
703,talking,O
703,to,O
703,Catarina,B-PER
703,was,O
703,the,O
703,CEO,O
703,.,O
704,Although,O
704,Emmanuel,B-PER
704,was,O
704,nervous,O
704,",",O
704,she,O
704,performed,O
704,well,O
704,.,O
705,What,O
705,did,O
705,Ali,B-PER
705,say,O
705,about,O
705,the,O
705,proposal,O
705,yesterday,O
705,?,O
706,Have,O
706,you,O
706,met,O
706,Ifrah,B-PER
706,from,O
706,the,O
706,accounting,O
706,department,O
706,?,O
707,The,O
707,final,O
707,report,O
707,was,O
707,prepared,O
707,by,O
707,خالد,B-PER
707,.,O
708,The,O
708,report,O
708,",",O
708,as,O
708,mentioned,O
708,by,O
708,بت,B-PER
708,(,O
708,our,O
708,new,O
708,data,O
708,analyst,O
708,),O
708,",",O
708,needs,O
708,a,O
708,revision,O
708,.,O
709,My,O
709,name,O
709,is,O
709,Hakizimana,B-PER
709,.,O
710,Asma,B-PER
710,said,O
710,that,O
710,Sami,B-PER
710,might,O
710,be,O
710,late,O
710,due,O
710,to,O
710,traffic,O
710,.,O
711,Both,O
711,Mohamed,B-PER
711,and,O
711,Asmaa,B-PER
711,have,O
711,extensive,O
711,experience,O
711,in,O
711,logistics,O
711,.,O
712,Tesfaye,B-PER
712,and,O
712,his,O
712,colleague,O
712,አላህ,B-PER
712,handled,O
712,the,O
712,presentation,O
712,together,O
712,.,O
713,During,O
713,yesterday,O
713,',O
713,s,O
713,meeting,O
713,",",O
713,Inês,B-PER
713,brought,O
713,up,O
713,an,O
713,interesting,O
713,point,O
713,.,O
714,The,O
714,consultant,O
714,who,O
714,was,O
714,hired,O
714,byMatheus,O
714,recommended,O
714,a,O
714,new,O
714,tool,O
714,.,O
715,Have,O
715,you,O
715,met,O
715,አላህ,B-PER
715,from,O
715,the,O
715,accounting,O
715,department,O
715,?,O
716,The,O
716,person,O
716,you,O
716,spoke,O
716,to,O
716,earlier,O
716,",",O
716,António,B-PER
716,",",O
716,will,O
716,send,O
716,the,O
716,report,O
716,.,O
717,The,O
717,woman,O
717,seen,O
717,talking,O
717,to,O
717,ميمي,B-PER
717,was,O
717,the,O
717,CEO,O
717,.,O
718,Nobody,O
718,expected,O
718,انا,B-PER
718,to,O
718,handle,O
718,the,O
718,crisis,O
718,so,O
718,well,O
718,.,O
719,The,O
719,final,O
719,report,O
719,was,O
719,prepared,O
719,by,O
719,Cláudia,B-PER
719,.,O
720,فاطمة,B-PER
720,introduced,O
720,فاطمه,B-PER
720,as,O
720,the,O
720,lead,O
720,consultant,O
720,on,O
720,the,O
720,project,O
720,.,O
721,What,O
721,did,O
721,احمد,B-PER
721,say,O
721,about,O
721,the,O
721,proposal,O
721,yesterday,O
721,?,O
722,During,O
722,yesterday,O
722,',O
722,s,O
722,meeting,O
722,",",O
722,Goreth,B-PER
722,brought,O
722,up,O
722,an,O
722,interesting,O
722,point,O
722,.,O
723,Isn,O
723,',O
723,t,O
723,Walid,B-PER
723,presenting,O
723,at,O
723,the,O
723,conference,O
723,?,O
724,The,O
724,person,O
724,you,O
724,spoke,O
724,to,O
724,earlier,O
724,",",O
724,Filomena,B-PER
724,",",O
724,will,O
724,send,O
724,the,O
724,report,O
724,.,O
725,The,O
725,report,O
725,",",O
725,as,O
725,mentioned,O
725,by,O
725,Diogo,B-PER
725,(,O
725,our,O
725,new,O
725,data,O
725,analyst,O
725,),O
725,",",O
725,needs,O
725,a,O
725,revision,O
725,.,O
726,After,O
726,the,O
726,interview,O
726,",",O
726,we,O
726,offered,O
726,ام,B-PER
